Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";;"Punten woonruimte";Verzoeker
211774;"Theodorus Niemeyerstraat";57;;;9726BR;GRONINGEN;"Theodorus Niemeyerstraat 57, 9726BR GRONINGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-03-22;Zelfstandig;480,00;240,00;;;;;;;;;240,00;;;Huurder
314170;"Elizabeth Cady Stantonplein";832;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 832, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.434,99;681,82;;;;;;;;Huurder
294887;Stadsbrink;43;;201;6707AA;WAGENINGEN;"Stadsbrink 43 201, 6707AA WAGENINGEN";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";01-02-22;Zelfstandig;604,72;354,88;;;;;;;;;;;71;Huurder
212629;Honthorststraat;134;;;2525GC;"DEN HAAG";"Honthorststraat 134, 2525GC DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-03-22;Zelfstandig;490,14;;;;;;;;;;392,11;;;Huurder
215042;Mainstroom;85;;;2721EC;ZOETERMEER;"Mainstroom 85, 2721EC ZOETERMEER";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-03-22;Zelfstandig;432,10;;;;;;;;;;259,26;;;Huurder
217552;Geldersekade;6;;D/E;1012BH;AMSTERDAM;"Geldersekade 6 D/E, 1012BH AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";11-03-22;Zelfstandig;3.500,00;1.925,00;;;;;;;;;;;422;Huurder
218715;Vierhoutenstraat;82;;;2573VV;"DEN HAAG";"Vierhoutenstraat 82, 2573VV DEN HAAG";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";15-03-22;Zelfstandig;795,00;491,33;;;;;;;;;;;99;Huurder
219466;Barrierweg;266;;;5622CS;EINDHOVEN;"Barrierweg 266, 5622CS EINDHOVEN";17;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";18-03-22;Onzelfstandig;;;;;2.524,27;1.433,04;2.009,59;1.046,00;;;;;;Huurder
219482;"Boschdijk ";406;;a;5622PC;EINDHOVEN;"Boschdijk 406 a, 5622PC EINDHOVEN";10;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";18-03-22;Onzelfstandig;;;;;2.507,14;1.373,86;;;;;;;;Huurder
237808;"Van Oldenbarneveltstraat";22;;;6512AW;NIJMEGEN;"Van Oldenbarneveltstraat 22, 6512AW NIJMEGEN";"KM 001";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";17-02-22;Onzelfstandig;;;;;1.723,02;1.431,46;;;;;;;;Huurder
99357;"Klaas katerlaan";17;;;6822LM;ARNHEM;"Klaas katerlaan 17, 6822LM ARNHEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-01-22;Zelfstandig;531,72;212,69;;;;;;;;;212,69;;;Huurder
314279;"Van Citterstraat";33;;A02;3022LG;ROTTERDAM;"Van Citterstraat 33 A02, 3022LG ROTTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";01-02-22;Zelfstandig;1.400,00;910,10;;;;;;;;;;;173;Huurder
219486;Boschdijk;406;;a;5622PC;EINDHOVEN;"Boschdijk 406 a, 5622PC EINDHOVEN";9;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";18-03-22;Onzelfstandig;;;;;2.816,64;1.544,45;;;;;;;;Huurder
219494;"Barrierweg ";266;;;5622CS;EINDHOVEN;"Barrierweg 266, 5622CS EINDHOVEN";18;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";18-03-22;Onzelfstandig;;;;;2.799,31;1.503,39;;;;;;;;Huurder
219505;Barrierweg;266;;;5622CS;EINDHOVEN;"Barrierweg 266, 5622CS EINDHOVEN";14;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";18-03-22;Onzelfstandig;;;;;2.438,64;1.356,08;;;;;;;;Huurder
219508;"Barrierweg ";266;;;5622CS;EINDHOVEN;"Barrierweg 266, 5622CS EINDHOVEN";11;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";18-03-22;Onzelfstandig;;;;;2.533,14;1.383,38;;;;;;;;Huurder
220043;Druivenstraat;28;;1;1033JC;AMSTERDAM;"Druivenstraat 28 1, 1033JC AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";25-02-22;Zelfstandig;417,34;;;;;;;;;;;;;Huurder
220342;Fabristraat;1;;;3117ME;SCHIEDAM;"Fabristraat 1, 3117ME SCHIEDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";Gegrond;"De verzoeker wordt in het gelijk gesteld";25-02-22;Zelfstandig;556,71;;;;;;;;;;;;;Huurder
341267;Welsdaal;142;;B;6228JG;MAASTRICHT;"Welsdaal 142 B, 6228JG MAASTRICHT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-03-22;;433,64;;;;;;;;;;346,91;;;Huurder
337817;"Tempeliers straat";57;;B;2012EC;HAARLEM;"Tempeliers straat 57 B, 2012EC HAARLEM";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";28-01-22;Zelfstandig;700,00;577,36;;;;;;;;;;;111;Huurder
241263;"J.H.B. Koekkoekstraat ";53;;A;1214AC;HILVERSUM;"J.H.B. Koekkoekstraat 53 A, 1214AC HILVERSUM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-01-22;Zelfstandig;640,30;;;;;;;;;;384,18;;;Huurder
237804;"Van Oldenbarneveltstraat";22;;;6512AW;NIJMEGEN;"Van Oldenbarneveltstraat 22, 6512AW NIJMEGEN";"KM 008";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";17-02-22;Onzelfstandig;;;;;1.670,91;1.670,91;1.751,23;1.751,23;;;;;;Huurder
237800;"Van Oldenbarneveltstraat";22;;;6512AW;NIJMEGEN;"Van Oldenbarneveltstraat 22, 6512AW NIJMEGEN";"KM 005";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";17-02-22;Onzelfstandig;;;;;1.837,14;1.837,14;1.936,42;1.936,42;;;;;;Huurder
237795;"Van Oldenbarneveltstraat";22;;;6512AW;NIJMEGEN;"Van Oldenbarneveltstraat 22, 6512AW NIJMEGEN";"KM 003";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";17-02-22;Onzelfstandig;;;;;1.670,91;1.670,91;1.751,23;1.751,23;;;;;;Huurder
237789;"Van Oldenbarneveltstraat";22;;;6512AW;NIJMEGEN;"Van Oldenbarneveltstraat 22, 6512AW NIJMEGEN";"KM 006";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";17-02-22;Onzelfstandig;;;;;1.682,06;1.352,67;;;;;;;;Huurder
237782;"Van Oldenbarneveltstraat";22;;;6512AW;NIJMEGEN;"Van Oldenbarneveltstraat 22, 6512AW NIJMEGEN";"KM 009";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";17-02-22;Onzelfstandig;;;;;1.637,66;1.637,66;1.714,19;1.714,19;;;;;;Huurder
237424;"J.C. Kapteynlaan ";47;;B;9714CN;GRONINGEN;"J.C. Kapteynlaan 47 B, 9714CN GRONINGEN";"KM 4";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";21-02-22;Onzelfstandig;290,00;280,10;;;;;;;;;;;129;Huurder
237175;Smeesteeg;9;;;8081EM;ELBURG;"Smeesteeg 9, 8081EM ELBURG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-03-22;Zelfstandig;600,00;;;;;;;;;;240,00;;;Huurder
340375;Sweelincklaan;432;;;5012BD;TILBURG;"Sweelincklaan 432, 5012BD TILBURG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";23-03-22;Zelfstandig;;;;;;;;;;;;;;Huurder
347567;Stadhouderskade;50;;4;1072AA;AMSTERDAM;"Stadhouderskade 50 4, 1072AA AMSTERDAM";Voor;"Splitsen all-in huurprijs (art. 7:258 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";07-02-22;Onzelfstandig;600,00;330,00;;;;150,00;;;;;;;;Huurder
341355;"Korte Geuzenstraat";700;;;1056KZ;AMSTERDAM;"Korte Geuzenstraat 700, 1056KZ AMSTERDAM";708;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";28-01-22;Onzelfstandig;750,00;160,71;;;;;;;;;;;74;Huurder
220356;Boschdijk;406;;A;5622PC;EINDHOVEN;"Boschdijk 406 A, 5622PC EINDHOVEN";7/8;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";18-03-22;Onzelfstandig;;;;;2.415,80;1.343,21;;;;;;;;Huurder
221867;"It Heech";6;;;9035AE;DRONRIJP;"It Heech 6, 9035AE DRONRIJP";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";25-02-22;Zelfstandig;;;;;1.509,53;1.169,57;;;;;;;;Huurder
221868;"It Heech";18;;;9035AE;DRONRIJP;"It Heech 18, 9035AE DRONRIJP";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";25-02-22;Zelfstandig;;;;;1.522,72;1.207,25;;;;;;;;Huurder
221885;"It Heech";30;;;9035AE;DRONRIJP;"It Heech 30, 9035AE DRONRIJP";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";25-02-22;Zelfstandig;;;;;669,28;773,68;2.012,72;1.858,27;;;;;;Huurder
221901;"It Heech";42;;;9035AE;DRONRIJP;"It Heech 42, 9035AE DRONRIJP";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";25-02-22;Zelfstandig;;;;;1.561,65;;2.012,72;;;;;;;Huurder
224630;Finneburg;266;;;2591XX;"DEN HAAG";"Finneburg 266, 2591XX DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";Gegrond;"De verzoeker wordt in het gelijk gesteld";24-02-22;Zelfstandig;557,16;;;;;;;;;;;;;Huurder
224563;Hoefkade;488;;;2526CK;"DEN HAAG";"Hoefkade 488, 2526CK DEN HAAG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-03-22;Zelfstandig;602,56;;;;;;;;;;482,05;;;Huurder
229680;Solostraat;5;;;1095GT;AMSTERDAM;"Solostraat 5, 1095GT AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";25-02-22;Zelfstandig;654,76;;;;;;;;;;;;;Huurder
229937;"J.C. Kapteynlaan ";47;;B;9714CN;GRONINGEN;"J.C. Kapteynlaan 47 B, 9714CN GRONINGEN";4;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-03-22;Onzelfstandig;;;;;;;;;;;;;;Huurder
230060;"Oude Arnhemseweg";28;;;3702BE;ZEIST;"Oude Arnhemseweg 28, 3702BE ZEIST";"1 BG";"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";14-03-22;Onzelfstandig;375,00;228,60;;;;;;;;;;;108;Huurder
230375;Deurnestraat;26;;;1324XA;ALMERE;"Deurnestraat 26, 1324XA ALMERE";"1 ET etage tuinkant";"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-03-22;Onzelfstandig;327,40;;;;;;;;;;65,48;;;Huurder
231037;Ermerzand;27;;;7843PN;ERM;"Ermerzand 27, 7843PN ERM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-02-22;Zelfstandig;700,00;;;;;;;;;;420,00;;;Huurder
230446;Margrietlaan;7;;A;3947ML;LANGBROEK;"Margrietlaan 7 A, 3947ML LANGBROEK";"KM 3";"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"Niet van toepassing";25-02-22;Onzelfstandig;;;;;1.282,11;1.364,42;;;;;;;;Huurder
231430;Nieuweweg;19;;b;9711TB;GRONINGEN;"Nieuweweg 19 b, 9711TB GRONINGEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";15-02-22;Zelfstandig;;;;;805,00;632,31;;;;;;;;Huurder
349847;"Minister Aalbersepark";2;;;6711NV;EDE;"Minister Aalbersepark 2, 6711NV EDE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";28-01-22;Zelfstandig;;;;;748,24;748,24;;;;;;;;Huurder
231681;"Barrierweg ";266;;;5622CS;EINDHOVEN;"Barrierweg 266, 5622CS EINDHOVEN";9;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";18-03-22;Onzelfstandig;;;;;1.348,01;574,08;;;;;;;;Huurder
391265;Wamelstraat;92;;;1106DM;AMSTERDAM;"Wamelstraat 92, 1106DM AMSTERDAM";;"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";04-02-22;Zelfstandig;700,00;525,16;;;;;;;;;;;107;Huurder
232470;Cattenbroekerdijk;52;;;3461BD;LINSCHOTEN;"Cattenbroekerdijk 52, 3461BD LINSCHOTEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";25-02-22;Zelfstandig;806,09;;;;;;;;;;;;;Huurder
232464;Cattenbroekerdijk;52;;;3461BD;LINSCHOTEN;"Cattenbroekerdijk 52, 3461BD LINSCHOTEN";;"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";25-02-22;Zelfstandig;806,09;657,71;;;;;;;;;;;127;Huurder
232518;"Dokter Huijserstraat";56;;;2265BL;LEIDSCHENDAM;"Dokter Huijserstraat 56, 2265BL LEIDSCHENDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"Niet van toepassing";23-03-22;Zelfstandig;;;;;;;;;;;;;;Huurder
349858;"Minister Aalbersepark";54;;;6711NW;EDE;"Minister Aalbersepark 54, 6711NW EDE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";28-01-22;Zelfstandig;;;;;748,24;748,24;;;;;;;;Huurder
321028;Kruispan;28;;;3851CX;ERMELO;"Kruispan 28, 3851CX ERMELO";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";11-03-22;Zelfstandig;734,24;293,70;;;;;;;;;293,70;;;Huurder
320207;Leemwierde;185;;;1353LV;ALMERE;"Leemwierde 185, 1353LV ALMERE";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-02-22;;622,78;560,50;;;;;;;;;560,50;;;Huurder
314163;"Elizabeth Cady Stantonplein";826;;;1102BL;AMSTERDAM;"Elizabeth Cady Stantonplein 826, 1102BL AMSTERDAM";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;2.591,62;838,45;;;;;;;;Huurder
234731;"Velperweg ";19;;502;6824BC;ARNHEM;"Velperweg 19 502, 6824BC ARNHEM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";08-03-22;Zelfstandig;;;;;;;;;;;;;;Huurder
232777;"Rosa Spierlaan";176;;;1187PG;AMSTELVEEN;"Rosa Spierlaan 176, 1187PG AMSTELVEEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";07-02-22;Zelfstandig;;;;;;;;;;;;;;Huurder
349862;"Minister Aalbersepark";34;;;6711NW;EDE;"Minister Aalbersepark 34, 6711NW EDE";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";28-01-22;Zelfstandig;;;;;748,24;748,24;;;;;;;;Huurder
234820;"Van Swietenstraat";8;;;8911AL;LEEUWARDEN;"Van Swietenstraat 8, 8911AL LEEUWARDEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";04-03-22;Zelfstandig;;;;;;811,27;;;;;;;;Huurder
378093;Pinksterbloem;76;;;4102KD;CULEMBORG;"Pinksterbloem 76, 4102KD CULEMBORG";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-03-22;Zelfstandig;681,81;;;;;;;;;;412,86;;;Huurder
365278;Gouvernestraat;101;;A;3014PL;ROTTERDAM;"Gouvernestraat 101 A, 3014PL ROTTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-01-22;Zelfstandig;575,27;;;;;;;;;;230,11;;;Huurder
234821;"Van Swietenstraat";6;;G;8911AL;LEEUWARDEN;"Van Swietenstraat 6 G, 8911AL LEEUWARDEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";04-03-22;Zelfstandig;;;;;;996,69;;;;;;;;Huurder
235694;"Prinses Catharina Amalialaan";118;;33;3708ZS;ZEIST;"Prinses Catharina Amalialaan 118 33, 3708ZS ZEIST";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;;;;;;;;;;Huurder
236643;"Van Swietenstraat";8;;M;8911AL;LEEUWARDEN;"Van Swietenstraat 8 M, 8911AL LEEUWARDEN";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";04-03-22;Zelfstandig;;;;;;1.118,40;;;;;;;;Huurder
378066;Springweg;150;;Bis;3511VZ;UTRECHT;"Springweg 150 Bis, 3511VZ UTRECHT";01V;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";14-02-22;Onzelfstandig;594,35;594,35;;;;;;;;;594,35;;;Huurder
378062;Springweg;150;;Bis;3511VZ;UTRECHT;"Springweg 150 Bis, 3511VZ UTRECHT";"KM 01V";"Huurverlaging op grond van punten (art. 7:254 BW)";"Huurprijs niet redelijk";"De verzoeker en wederpartij worden beide in het gelijk/ongelijk gesteld";14-02-22;Onzelfstandig;594,35;456,22;;;;;;;;;;;233;Huurder
377999;Harmoniehof;32;;1;1071TD;AMSTERDAM;"Harmoniehof 32 1, 1071TD AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";15-03-22;Zelfstandig;662,45;;;;;;;;;;264,98;;;Huurder
373889;"Vier Heemskinderenstraat";17;;3;1055LH;AMSTERDAM;"Vier Heemskinderenstraat 17 3, 1055LH AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";15-03-22;Zelfstandig;566,96;566,96;;;;;;;;;;;;Huurder
373592;"Van Beethovenstraat";38;;;6521EN;NIJMEGEN;"Van Beethovenstraat 38, 6521EN NIJMEGEN";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-02-22;Zelfstandig;566,49;;;;;;;;;;226,60;;;Huurder
372635;Zocherstraat;12;;;1815VH;ALKMAAR;"Zocherstraat 12, 1815VH ALKMAAR";;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";10-03-22;Zelfstandig;;;;;1.967,30;1.564,71;;;;;;;;Huurder
370688;"Fideliolaan ";268;;D;1183PT;AMSTELVEEN;"Fideliolaan 268 D, 1183PT AMSTELVEEN";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";22-03-22;Zelfstandig;;;;;;;;;;;;;;Huurder
370561;Spuistraat;28;;2;1012TS;AMSTERDAM;"Spuistraat 28 2, 1012TS AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";08-02-22;Zelfstandig;326,19;;;;;;;;;;;;;Huurder
359407;Hessenweg;14;;D;3731JK;"DE BILT";"Hessenweg 14 D, 3731JK DE BILT";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";08-03-22;Zelfstandig;745,00;;;;;;;;;;;;;Huurder
359397;Hessenweg;14;;D;3731JK;"DE BILT";"Hessenweg 14 D, 3731JK DE BILT";;"Splitsen all-in huurprijs (art. 7:258 BW)";"Huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";08-03-22;Zelfstandig;745,00;745,00;;;;186,25;;;;;;;;Huurder
358886;Haven;136;;;2182JM;HILLEGOM;"Haven 136, 2182JM HILLEGOM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-03-22;Zelfstandig;680,00;;;;;;;;;;272,00;;;Huurder
357896;"Nadezjda Mandelstamstraat";29;;;1102JH;AMSTERDAM;"Nadezjda Mandelstamstraat 29, 1102JH AMSTERDAM";"KM 1ET";"Toetsing aanvangshuurprijs (art. 7:249 BW)";"Huurprijs niet redelijk";"De verzoeker wordt in het gelijk gesteld";08-02-22;Onzelfstandig;600,00;332,17;;;;;;;;;;;153;Huurder
356971;"Nieuw Bonedijkelaan ";107;;;4382HD;VLISSINGEN;"Nieuw Bonedijkelaan 107, 4382HD VLISSINGEN";;"Klacht over een gedraging van de verhuurder (art. 4.5 UHW)";"Niet gegrond";"De wederpartij wordt in het gelijk gesteld";15-02-22;Zelfstandig;;;;;;;;;;;;;;Huurder
354302;"Burgemeester v Leeuwenlaan";72;;4;1064KZ;AMSTERDAM;"Burgemeester v Leeuwenlaan 72 4, 1064KZ AMSTERDAM";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-02-22;Zelfstandig;416,19;;;;;;;;;;;;;Huurder
367950;"Heinlantstraat ";30;;;3073PG;"ROTTERDAM ";"Heinlantstraat 30, 3073PG ROTTERDAM ";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";14-02-22;Zelfstandig;663,36;;;;;;;;;;;;;Huurder
323920;"2e Maasveldstraat";31;;;5921JN;VENLO;"2e Maasveldstraat 31, 5921JN VENLO";;"Huurverlaging op grond van onderhoudsgebreken (art. 7:257 BW)";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";27-01-22;;391,49;;;;;;;;;;;;;Huurder
242617;Schoolstraat;9;;A;1431BG;AALSMEER;"Schoolstraat 9 A, 1431BG AALSMEER";4;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";14-03-22;Onzelfstandig;;;;;2.084,23;2.084,23;2.207,23;2.207,23;;;;;;Huurder
242914;Schoolstraat;9;;A;1431BG;AALSMEER;"Schoolstraat 9 A, 1431BG AALSMEER";6;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";14-03-22;Onzelfstandig;;;;;2.084,23;2.084,23;2.207,23;2.207,23;;;;;;Huurder
242648;Schoolstraat;9;;A;1431BG;AALSMEER;"Schoolstraat 9 A, 1431BG AALSMEER";3;"Afrekening servicekosten (art. 7:260 BW) (huurder)";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";14-03-22;Onzelfstandig;;;;;2.084,23;2.084,23;2.207,23;2.207,23;;;;;;Huurder
